"Date(UTC)","OrderNo","Pair","Type","Side","Order Price","Order Amount","Time","Executed","Average Price","Trading total","Status"
"2024-08-15 11:28:12","894770338","MINAUSDT","Market","BUY","0","17.2MINA","2024-08-15 11:28:12","17.2MINA","0.4304","7.40288USDT","FILLED"
"2024-08-15 11:28:12","1288776704","COTIUSDT","Market","BUY","0","94COTI","2024-08-15 11:28:12","94COTI","0.07839","7.36866USDT","FILLED"
"2024-08-15 11:28:12","1567688911","INJUSDT","Market","BUY","0","0.4INJ","2024-08-15 11:28:12","0.4INJ","18.37","7.348USDT","FILLED"
"2024-08-15 11:28:12","608554132","BEAMXUSDT","Market","BUY","0","580BEAMX","2024-08-15 11:28:12","580BEAMX","0.01282","7.4356USDT","FILLED"
"2024-08-15 11:28:12","1219212080","IMXUSDT","Market","BUY","0","6.26IMX","2024-08-15 11:28:12","6.26IMX","1.187","7.43062USDT","FILLED"
"2024-08-15 11:28:11","3358171744","AVAXUSDT","Market","BUY","0","0.35AVAX","2024-08-15 11:28:11","0.35AVAX","21.03","7.3605USDT","FILLED"
"2024-08-15 11:28:11","601182183","GLMRUSDT","Market","BUY","0","47.9GLMR","2024-08-15 11:28:11","47.9GLMR","0.1552","7.43408USDT","FILLED"
"2024-08-15 11:28:10","951722757","SEIUSDT","Market","BUY","0","26.8SEI","2024-08-15 11:28:10","26.8SEI","0.2768","7.41824USDT","FILLED"
"2024-08-15 11:28:10","5773022272","DOGEUSDT","Market","BUY","0","72DOGE","2024-08-15 11:28:10","72DOGE","0.10291","7.40952USDT","FILLED"
"2024-08-15 11:28:09","1125733107","SKLUSDT","Market","BUY","0","222SKL","2024-08-15 11:28:09","222SKL","0.03333","7.39926USDT","FILLED"
"2024-08-15 11:28:09","437963977","VTHOUSDT","Market","BUY","0","3807VTHO","2024-08-15 11:28:09","3807VTHO","0.001951","7.427457USDT","FILLED"
"2024-08-13 03:09:54","1286835723","COTIUSDT","Market","SELL","0","103COTI","2024-08-13 03:09:54","103COTI","0.07894","8.13082USDT","FILLED"
"2024-08-13 03:09:54","3596135919","FILUSDT","Market","SELL","0","2.37FIL","2024-08-13 03:09:54","2.37FIL","3.754","8.89698USDT","FILLED"
"2024-08-13 03:09:53","606261181","BEAMXUSDT","Market","SELL","0","664BEAMX","2024-08-13 03:09:53","664BEAMX","0.01301","8.63864USDT","FILLED"
"2024-08-13 03:09:53","1562172915","INJUSDT","Market","SELL","0","0.5INJ","2024-08-13 03:09:53","0.5INJ","18.37","9.185USDT","FILLED"
"2024-08-13 03:09:53","1893917837","FETUSDT","Market","SELL","0","9.2FET","2024-08-13 03:09:53","9.2FET","0.846","7.7832USDT","FILLED"
"2024-08-13 03:09:53","600723963","GLMRUSDT","Market","SELL","0","52.3GLMR","2024-08-13 03:09:53","52.3GLMR","0.1611","8.42553USDT","FILLED"
"2024-08-13 03:09:53","1217042930","IMXUSDT","Market","SELL","0","7.26IMX","2024-08-13 03:09:53","7.26IMX","1.145","8.3127USDT","FILLED"
"2024-08-13 03:09:52","1123968652","SKLUSDT","Market","SELL","0","239SKL","2024-08-13 03:09:52","239SKL","0.0344","8.2216USDT","FILLED"
"2024-08-13 03:09:52","3490574435","FTMUSDT","Market","SELL","0","25FTM","2024-08-13 03:09:52","25FTM","0.345","8.625USDT","FILLED"
"2024-08-13 03:09:52","3352994264","AVAXUSDT","Market","SELL","0","0.38AVAX","2024-08-13 03:09:52","0.38AVAX","21.11","8.0218USDT","FILLED"
"2024-08-13 03:09:52","5759423348","DOGEUSDT","Market","SELL","0","81DOGE","2024-08-13 03:09:52","81DOGE","0.1059","8.5779USDT","FILLED"
"2024-08-13 03:09:51","437246891","VTHOUSDT","Market","SELL","0","4161VTHO","2024-08-13 03:09:51","4161VTHO","0.002013","8.376093USDT","FILLED"
"2024-08-13 03:09:51","860027832","CAKEUSDT","Market","SELL","0","5.47CAKE","2024-08-13 03:09:51","5.47CAKE","1.586","8.67542USDT","FILLED"
"2024-08-13 03:09:51","892094349","MINAUSDT","Market","SELL","0","20.5MINA","2024-08-13 03:09:51","20.5MINA","0.4359","8.93595USDT","FILLED"
"2024-08-13 03:09:51","1797529107","ARBUSDT","Market","SELL","0","16.3ARB","2024-08-13 03:09:51","16.3ARB","0.5818","9.48334USDT","FILLED"
"2024-08-13 03:09:51","947555335","SEIUSDT","Market","SELL","0","32.1SEI","2024-08-13 03:09:51","32.1SEI","0.2941","9.44061USDT","FILLED"
"2024-08-07 13:55:25","855258588","CAKEUSDT","Market","BUY","0","5.48CAKE","2024-08-07 13:55:25","5.48CAKE","1.513","8.29124USDT","FILLED"
"2024-08-07 13:55:25","3579793574","FILUSDT","Market","BUY","0","2.38FIL","2024-08-07 13:55:25","2.38FIL","3.481","8.28478USDT","FILLED"
"2024-08-07 13:55:25","1883813000","FETUSDT","Market","BUY","0","9.3FET","2024-08-07 13:55:25","9.3FET","0.885","8.2305USDT","FILLED"
"2024-08-07 13:55:25","3473987317","FTMUSDT","Market","BUY","0","26FTM","2024-08-07 13:55:25","26FTM","0.3146","8.1796USDT","FILLED"
"2024-08-07 13:55:24","599531279","BEAMXUSDT","Market","BUY","0","665BEAMX","2024-08-07 13:55:24","665BEAMX","0.01247","8.29255USDT","FILLED"
"2024-08-07 13:55:24","1279930700","COTIUSDT","Market","BUY","0","104COTI","2024-08-07 13:55:24","104COTI","0.07965","8.2836USDT","FILLED"
"2024-08-07 13:55:24","1776219533","ARBUSDT","Market","BUY","0","16.4ARB","2024-08-07 13:55:24","16.4ARB","0.5032","8.25248USDT","FILLED"
"2024-08-07 13:55:24","1545482830","INJUSDT","Market","BUY","0","0.51INJ","2024-08-07 13:55:24","0.51INJ","16.07","8.1957USDT","FILLED"
"2024-08-07 13:55:24","884113534","MINAUSDT","Market","BUY","0","20.6MINA","2024-08-07 13:55:24","20.6MINA","0.4021","8.28326USDT","FILLED"
"2024-08-07 13:55:23","598784983","GLMRUSDT","Market","BUY","0","52.4GLMR","2024-08-07 13:55:23","52.4GLMR","0.1583","8.29492USDT","FILLED"
"2024-08-07 13:55:23","5708349598","DOGEUSDT","Market","BUY","0","82DOGE","2024-08-07 13:55:23","82DOGE","0.1","8.2USDT","FILLED"
"2024-08-07 13:55:23","1209949196","IMXUSDT","Market","BUY","0","7.27IMX","2024-08-07 13:55:23","7.27IMX","1.141","8.29507USDT","FILLED"
"2024-08-07 13:55:23","933558640","SEIUSDT","Market","BUY","0","32.2SEI","2024-08-07 13:55:23","32.2SEI","0.2578","8.30116USDT","FILLED"
"2024-08-07 13:55:23","3335981622","AVAXUSDT","Market","BUY","0","0.39AVAX","2024-08-07 13:55:23","0.39AVAX","20.83","8.1237USDT","FILLED"
"2024-08-07 13:55:22","1118763282","SKLUSDT","Market","BUY","0","240SKL","2024-08-07 13:55:22","240SKL","0.03451","8.2824USDT","FILLED"
"2024-08-07 13:55:22","435461177","VTHOUSDT","Market","BUY","0","4166VTHO","2024-08-07 13:55:22","4166VTHO","0.001992","8.298672USDT","FILLED"
"2024-08-06 13:36:01","1881115265","FETUSDT","Market","SELL","0","9.8FET","2024-08-06 13:36:01","9.8FET","0.829","8.1242USDT","FILLED"
"2024-08-06 13:36:01","1208326531","IMXUSDT","Market","SELL","0","7.52IMX","2024-08-06 13:36:01","7.52IMX","1.114","8.37728USDT","FILLED"
"2024-08-06 13:36:01","1541314842","INJUSDT","Market","SELL","0","0.51INJ","2024-08-06 13:36:01","0.51INJ","15.8","8.058USDT","FILLED"
"2024-08-06 13:36:01","3575874807","FILUSDT","Market","SELL","0","2.46FIL","2024-08-06 13:36:01","2.46FIL","3.399","8.36154USDT","FILLED"
"2024-08-06 13:36:01","1277888372","COTIUSDT","Market","SELL","0","110COTI","2024-08-06 13:36:01","110COTI","0.07506","8.2566USDT","FILLED"
"2024-08-06 13:36:00","597905495","BEAMXUSDT","Market","SELL","0","701BEAMX","2024-08-06 13:36:00","701BEAMX","0.01201","8.41901USDT","FILLED"
"2024-08-06 13:36:00","598476836","GLMRUSDT","Market","SELL","0","54.8GLMR","2024-08-06 13:36:00","54.8GLMR","0.1521","8.33508USDT","FILLED"
"2024-08-06 13:36:00","3470295157","FTMUSDT","Market","SELL","0","26FTM","2024-08-06 13:36:00","26FTM","0.3061","7.9586USDT","FILLED"
"2024-08-06 13:36:00","5694281383","DOGEUSDT","Market","SELL","0","87DOGE","2024-08-06 13:36:00","87DOGE","0.09534","8.29458USDT","FILLED"
"2024-08-06 13:36:00","1117377611","SKLUSDT","Market","SELL","0","241SKL","2024-08-06 13:36:00","241SKL","0.03478","8.38198USDT","FILLED"
"2024-08-06 13:36:00","3331142334","AVAXUSDT","Market","SELL","0","0.4AVAX","2024-08-06 13:36:00","0.4AVAX","20.26","8.104USDT","FILLED"
"2024-08-06 13:35:59","854211670","CAKEUSDT","Market","SELL","0","5.72CAKE","2024-08-06 13:35:59","5.72CAKE","1.456","8.32832USDT","FILLED"
"2024-08-06 13:35:59","1771126332","ARBUSDT","Market","SELL","0","16.6ARB","2024-08-06 13:35:59","16.6ARB","0.4969","8.24854USDT","FILLED"
"2024-08-06 13:35:59","882122039","MINAUSDT","Market","SELL","0","21.3MINA","2024-08-06 13:35:59","21.3MINA","0.3886","8.27718USDT","FILLED"
"2024-08-06 13:35:59","435064875","VTHOUSDT","Market","SELL","0","4385VTHO","2024-08-06 13:35:59","4385VTHO","0.001901","8.335885USDT","FILLED"
"2024-08-06 13:35:59","931281186","SEIUSDT","Market","SELL","0","35.3SEI","2024-08-06 13:35:59","35.3SEI","0.2372","8.37316USDT","FILLED"
"2024-08-06 11:03:56","854106254","CAKEUSDT","Market","BUY","0","5.73CAKE","2024-08-06 11:03:56","5.73CAKE","1.463","8.38299USDT","FILLED"
"2024-08-06 11:03:56","3575439322","FILUSDT","Market","BUY","0","2.47FIL","2024-08-06 11:03:56","2.47FIL","3.389","8.37083USDT","FILLED"
"2024-08-06 11:03:56","1880835556","FETUSDT","Market","BUY","0","9.9FET","2024-08-06 11:03:56","9.9FET","0.844","8.3556USDT","FILLED"
"2024-08-06 11:03:56","3469868966","FTMUSDT","Market","BUY","0","27FTM","2024-08-06 11:03:56","27FTM","0.3043","8.2161USDT","FILLED"
"2024-08-06 11:03:55","597778391","BEAMXUSDT","Market","BUY","0","702BEAMX","2024-08-06 11:03:55","702BEAMX","0.01196","8.39592USDT","FILLED"
"2024-08-06 11:03:55","1208158372","IMXUSDT","Market","BUY","0","7.53IMX","2024-08-06 11:03:55","7.53IMX","1.112","8.37336USDT","FILLED"
"2024-08-06 11:03:55","1277651351","COTIUSDT","Market","BUY","0","111COTI","2024-08-06 11:03:55","111COTI","0.0751","8.3361USDT","FILLED"
"2024-08-06 11:03:55","1540859726","INJUSDT","Market","BUY","0","0.52INJ","2024-08-06 11:03:55","0.52INJ","15.93","8.2836USDT","FILLED"
"2024-08-06 11:03:55","881885130","MINAUSDT","Market","BUY","0","21.4MINA","2024-08-06 11:03:55","21.4MINA","0.3912","8.37168USDT","FILLED"
"2024-08-06 11:03:55","1770518248","ARBUSDT","Market","BUY","0","16.7ARB","2024-08-06 11:03:55","16.7ARB","0.5002","8.35334USDT","FILLED"
"2024-08-06 11:03:54","931043812","SEIUSDT","Market","BUY","0","35.4SEI","2024-08-06 11:03:54","35.4SEI","0.2366","8.37564USDT","FILLED"
"2024-08-06 11:03:54","435020101","VTHOUSDT","Market","BUY","0","4390VTHO","2024-08-06 11:03:54","4390VTHO","0.001914","8.40246USDT","FILLED"
"2024-08-06 11:03:54","3330536736","AVAXUSDT","Market","BUY","0","0.41AVAX","2024-08-06 11:03:54","0.41AVAX","20.36","8.3476USDT","FILLED"
"2024-08-06 11:03:54","598443317","GLMRUSDT","Market","BUY","0","54.9GLMR","2024-08-06 11:03:54","54.9GLMR","0.1529","8.39421USDT","FILLED"
"2024-08-06 11:03:54","1117181733","SKLUSDT","Market","BUY","0","242SKL","2024-08-06 11:03:54","242SKL","0.03454","8.35868USDT","FILLED"
"2024-08-06 11:03:54","5692498748","DOGEUSDT","Market","BUY","0","88DOGE","2024-08-06 11:03:54","88DOGE","0.0953","8.3864USDT","FILLED"
"2024-08-04 13:56:48","7040814293","SOLUSDT","Market","SELL","0","0.908SOL","2024-08-04 13:56:48","0.908SOL","144.06","130.80648USDT","FILLED"
"2024-08-02 15:06:33","596727398","GLMRUSDT","Limit","SELL","0.1827","48.2GLMR","2024-08-02 15:06:33","48.2GLMR","0.1839","8.86398USDT","FILLED"
"2024-08-02 15:06:33","3311729513","AVAXUSDT","Limit","SELL","23.54","0.28AVAX","2024-08-02 15:06:33","0.28AVAX","23.68","6.6304USDT","FILLED"
"2024-08-02 15:06:33","358654746","AVAXBNB","Limit","SELL","0.04246","0.24AVAX","2024-08-02 15:06:33","0.24AVAX","0.04268","0.0102432BNB","FILLED"
"2024-08-02 15:06:33","5626844822","DOGEUSDT","Limit","SELL","0.11146","33DOGE","2024-08-02 15:06:33","33DOGE","0.11206","3.69798USDT","FILLED"
"2024-08-02 15:06:33","433523891","VTHOUSDT","Limit","SELL","0.002141","41422VTHO","2024-08-02 15:06:33","41422VTHO","0.00215156","89.121767USDT","FILLED"
"2024-08-02 15:06:33","187369157","TAOUSDT","Limit","SELL","271","0.0873TAO","2024-08-02 15:06:33","0.0873TAO","272.5","23.78925USDT","FILLED"
"2024-08-02 15:06:33","433785155","PYTHUSDT","Limit","SELL","0.3074","50.7PYTH","2024-08-02 15:06:33","50.7PYTH","0.3091","15.67137USDT","FILLED"
"2024-07-31 03:12:17","432800362","VTHOUSDT","Market","BUY","0","2875VTHO","2024-07-31 03:12:17","2875VTHO","0.002434","6.99775USDT","FILLED"
"2024-07-28 01:53:06","3295466428","AVAXUSDT","Market","BUY","0","0.53AVAX","2024-07-28 01:53:06","0.53AVAX","28.13","14.9089USDT","FILLED"
"2024-07-27 13:33:32","419552981","PYTHUSDT","Market","BUY","0","25.4PYTH","2024-07-27 13:33:32","25.4PYTH","0.3937","9.99998USDT","FILLED"
"2024-07-27 13:32:56","419551355","PYTHUSDT","Market","BUY","0","25.4PYTH","2024-07-27 13:32:56","25.4PYTH","0.3928","9.97712USDT","FILLED"
"2024-07-27 13:29:46","595127006","GLMRUSDT","Market","BUY","0","48.3GLMR","2024-07-27 13:29:46","48.3GLMR","0.207","9.9981USDT","FILLED"
"2024-07-27 13:27:26","177063279","TAOUSDT","Market","BUY","0","0.0583TAO","2024-07-27 13:27:26","0.0583TAO","342.6","19.97358USDT","FILLED"
"2024-07-27 13:27:18","177063218","TAOUSDT","Market","BUY","0","0.0291TAO","2024-07-27 13:27:18","0.0291TAO","342.5","9.96675USDT","FILLED"
"2024-07-27 10:47:11","431979334","VTHOUSDT","Limit","SELL","0.007","38550VTHO","2024-08-02 15:06:33","0VTHO","0","0USDT","CANCELED"
"2024-07-27 10:44:54","431979247","VTHOUSDT","Market","BUY","0","1937VTHO","2024-07-27 10:44:54","1937VTHO","0.00258","4.99746USDT","FILLED"
"2024-07-27 10:44:49","431979246","VTHOUSDT","Market","BUY","0","1937VTHO","2024-07-27 10:44:49","1937VTHO","0.00258","4.99746USDT","FILLED"
"2024-07-27 10:44:25","431979227","VTHOUSDT","Market","BUY","0","2412VTHO","2024-07-27 10:44:25","2412VTHO","0.00258","6.22296USDT","FILLED"
"2024-07-27 10:44:10","431979210","VTHOUSDT","Market","BUY","0","32303VTHO","2024-07-27 10:44:10","32303VTHO","0.00258","83.34174USDT","FILLED"
"2024-07-23 15:27:59","430942548","VTHOUSDT","Market","SELL","0","6735VTHO","2024-07-23 15:27:59","6735VTHO","0.002634","17.73999USDT","FILLED"
"2024-07-23 15:27:44","416585948","FTMBNB","Limit","SELL","0.0008535","12FTM","2024-07-23 15:27:44","12FTM","0.000858","0.010296BNB","FILLED"
"2024-07-23 15:27:44","859701124","MINAUSDT","Limit","SELL","0.553","34.9MINA","2024-07-23 15:27:44","34.9MINA","0.55587163","19.39992USDT","FILLED"
"2024-07-23 15:27:44","430942528","VTHOUSDT","Limit","SELL","0.00262","11620VTHO","2024-07-23 15:27:44","11620VTHO","0.002634","30.60708USDT","FILLED"
"2024-07-22 11:48:24","999713058","HBARUSDT","Market","BUY","0","68HBAR","2024-07-22 11:48:24","68HBAR","0.0725","4.93USDT","FILLED"
"2024-07-22 11:48:09","1851325815","ALGOUSDT","Market","BUY","0","32ALGO","2024-07-22 11:48:09","32ALGO","0.1541","4.9312USDT","FILLED"
"2024-07-22 11:43:04","3422701071","FTMUSDT","Market","BUY","0","19FTM","2024-07-22 11:43:04","19FTM","0.5243","9.9617USDT","FILLED"
"2024-07-22 11:42:45","857760645","MINAUSDT","Market","BUY","0","35MINA","2024-07-22 11:42:45","35MINA","0.5706","19.971USDT","FILLED"
"2024-07-22 11:42:05","430611071","VTHOUSDT","Market","BUY","0","18374VTHO","2024-07-22 11:42:05","18374VTHO","0.00272111","49.997758USDT","FILLED"
"2024-07-21 13:58:49","430373972","VTHOUSDT","Market","SELL","0","13970VTHO","2024-07-21 13:58:49","13970VTHO","0.00272","37.9984USDT","FILLED"
"2024-07-21 13:58:38","856339732","MINAUSDT","Limit","SELL","0.5565","35.6MINA","2024-07-21 13:58:38","35.6MINA","0.5593","19.91108USDT","FILLED"
"2024-07-21 13:58:38","430373947","VTHOUSDT","Limit","SELL","0.002707","3379VTHO","2024-07-21 13:58:38","3379VTHO","0.002721","9.194259USDT","FILLED"
"2024-07-21 13:58:38","194171690","FILBNB","Limit","SELL","0.00772","1.3FIL","2024-07-21 13:58:38","1.3FIL","0.00776","0.010088BNB","FILLED"
"2024-07-21 13:58:38","3523722127","FILUSDT","Limit","SELL","4.591","3.01FIL","2024-07-21 13:58:38","3.01FIL","4.615","13.89115USDT","FILLED"
"2024-07-20 14:06:34","855371985","MINAUSDT","Market","BUY","0","35.7MINA","2024-07-20 14:06:34","35.7MINA","0.5588","19.94916USDT","FILLED"
"2024-07-20 14:06:01","3522086072","FILUSDT","Market","BUY","0","4.32FIL","2024-07-20 14:06:01","4.32FIL","4.629","19.99728USDT","FILLED"
"2024-07-20 14:05:22","430104476","VTHOUSDT","Market","BUY","0","17366VTHO","2024-07-20 14:05:22","17366VTHO","0.00276393","47.998407USDT","FILLED"
"2024-07-20 06:25:00","5522738039","BNBUSDT","Limit","BUY","593.7","0.009BNB","2024-07-20 06:25:00","0.009BNB","590.7","5.3163USDT","FILLED"
"2024-07-20 06:24:39","430022810","VTHOUSDT","Market","SELL","0","39041VTHO","2024-07-20 06:24:39","39041VTHO","0.00282282","110.205873USDT","FILLED"
"2024-07-18 04:12:51","1506387320","JASMYUSDT","Market","BUY","0","169.3JASMY","2024-07-18 04:12:51","169.3JASMY","0.02953","4.999429USDT","FILLED"
"2024-07-18 04:12:36","3264441145","AVAXUSDT","Market","BUY","0","0.18AVAX","2024-07-18 04:12:36","0.18AVAX","27.71","4.9878USDT","FILLED"
"2024-07-15 10:29:34","427903733","VTHOUSDT","Market","BUY","0","3624VTHO","2024-07-15 10:29:34","3624VTHO","0.002759","9.998616USDT","FILLED"
"2024-07-11 07:20:50","426306752","VTHOUSDT","Market","BUY","0","4205VTHO","2024-07-11 07:20:50","4205VTHO","0.002378","9.99949USDT","FILLED"
"2024-07-11 07:18:51","426306147","VTHOUSDT","Market","BUY","0","4201VTHO","2024-07-11 07:18:51","4201VTHO","0.00238","9.99838USDT","FILLED"
"2024-07-11 07:14:33","426304602","VTHOUSDT","Market","BUY","0","8816VTHO","2024-07-11 07:14:33","8816VTHO","0.002382","20.999712USDT","FILLED"
"2024-07-11 07:14:11","426304559","VTHOUSDT","Limit","BUY","0.002374","8845VTHO","2024-07-11 07:14:25","0VTHO","0","0USDT","CANCELED"
"2024-07-10 17:07:54","426099018","VTHOUSDT","Limit","SELL","0.011","18216VTHO","2024-07-11 07:14:25","0VTHO","0","0USDT","CANCELED"
"2024-07-10 16:31:21","426088333","VTHOUSDT","Market","BUY","0","18235VTHO","2024-07-10 16:31:21","18235VTHO","0.00235175","42.884193USDT","FILLED"
"2024-06-11 13:36:19","1598148794","ARBUSDT","Market","SELL","0","43.1ARB","2024-06-11 13:36:19","43.1ARB","0.9328","40.20368USDT","FILLED"
"2024-06-11 13:36:19","1471905133","XTZUSDT","Market","SELL","0","51.7XTZ","2024-06-11 13:36:19","51.7XTZ","0.813","42.0321USDT","FILLED"
"2024-06-11 13:36:19","1056771513","SKLUSDT","Market","SELL","0","573SKL","2024-06-11 13:36:19","573SKL","0.06274","35.95002USDT","FILLED"
"2024-06-11 13:36:19","1772444950","FETUSDT","Market","SELL","0","22.1FET","2024-06-11 13:36:19","22.1FET","1.6668371","36.8371USDT","FILLED"
"2024-06-11 13:36:19","415592104","VTHOUSDT","Market","SELL","0","6264VTHO","2024-06-11 13:36:19","6264VTHO","0.002721","17.044344USDT","FILLED"
"2024-06-11 13:36:19","1072437152","IMXUSDT","Market","SELL","0","20.29IMX","2024-06-11 13:36:19","20.29IMX","1.8667","37.875343USDT","FILLED"
"2024-06-11 13:36:19","3307639591","FTMUSDT","Market","SELL","0","62FTM","2024-06-11 13:36:19","62FTM","0.6443","39.9466USDT","FILLED"
"2024-06-11 13:36:06","530338145","BEAMXUSDT","Limit","SELL","0.021458","1786BEAMX","2024-06-11 13:36:06","1786BEAMX","0.021566","38.516876USDT","FILLED"
"2024-06-11 13:36:06","84097588","OPBNB","Limit","SELL","0.003442","3OP","2024-06-11 13:36:06","3OP","0.00346","0.01038BNB","FILLED"
"2024-06-11 13:36:06","799775030","MINAUSDT","Limit","SELL","0.6891","61.9MINA","2024-06-11 13:36:06","61.9MINA","0.6926","42.87194USDT","FILLED"
"2024-06-11 13:36:06","415591919","VTHOUSDT","Limit","SELL","0.002712","9718VTHO","2024-06-11 13:36:06","9718VTHO","0.00272524","26.483883USDT","FILLED"
"2024-06-11 13:36:06","1390582649","OPUSDT","Limit","SELL","2.097","17.07OP","2024-06-11 13:36:06","17.07OP","2.108","35.98356USDT","FILLED"
"2024-06-11 13:35:51","1179096900","COTIUSDT","Market","SELL","0","385COTI","2024-06-11 13:35:51","385COTI","0.11336","43.6436USDT","FILLED"
"2024-06-11 13:34:43","581023808","GLMRUSDT","Market","SELL","0","163.7GLMR","2024-06-11 13:34:43","163.7GLMR","0.27636866","45.24155USDT","FILLED"
"2024-06-11 13:34:38","679514703","WOOUSDT","Market","SELL","0","221.8WOO","2024-06-11 13:34:38","221.8WOO","0.2682","59.48676USDT","FILLED"
"2024-06-11 13:34:26","1407741925","INJUSDT","Market","SELL","0","2INJ","2024-06-11 13:34:26","2INJ","27.5","55USDT","FILLED"
"2024-05-26 16:21:03","668903681","WOOUSDT","Market","SELL","0","30WOO","2024-05-26 16:21:03","30WOO","0.3362","10.086USDT","FILLED"
"2024-05-26 06:14:50","668711892","WOOUSDT","Market","BUY","0","252.1WOO","2024-05-26 06:14:50","252.1WOO","0.334","84.2014USDT","FILLED"
"2024-05-26 05:58:50","3400549673","FILUSDT","Market","SELL","0","8.77FIL","2024-05-26 05:58:50","8.77FIL","5.939","52.08503USDT","FILLED"
"2024-05-26 05:58:45","793157043","SEIUSDT","Market","SELL","0","97.9SEI","2024-05-26 05:58:45","97.9SEI","0.5396","52.82684USDT","FILLED"
"2024-05-25 09:18:20","3399037337","FILUSDT","Market","BUY","0","6.93FIL","2024-05-25 09:18:20","6.93FIL","5.864","40.63752USDT","FILLED"
"2024-05-25 09:18:19","3263683439","FTMUSDT","Market","BUY","0","49FTM","2024-05-25 09:18:19","49FTM","0.8184","40.1016USDT","FILLED"
"2024-05-25 09:18:19","489217650","BEAMXUSDT","Market","BUY","0","1410BEAMX","2024-05-25 09:18:19","1410BEAMX","0.028823","40.64043USDT","FILLED"
"2024-05-25 09:18:19","1465040326","XTZUSDT","Market","BUY","0","40.9XTZ","2024-05-25 09:18:19","40.9XTZ","0.994","40.6546USDT","FILLED"
"2024-05-25 09:18:19","776702094","MINAUSDT","Market","BUY","0","48.9MINA","2024-05-25 09:18:19","48.9MINA","0.8297","40.57233USDT","FILLED"
"2024-05-25 09:18:19","1538420439","ARBUSDT","Market","BUY","0","34.1ARB","2024-05-25 09:18:19","34.1ARB","1.1904","40.59264USDT","FILLED"
"2024-05-25 09:18:19","1745172819","FETUSDT","Market","BUY","0","17.5FET","2024-05-25 09:18:19","17.5FET","2.325","40.6875USDT","FILLED"
"2024-05-25 09:18:18","576017844","GLMRUSDT","Market","BUY","0","129.5GLMR","2024-05-25 09:18:18","129.5GLMR","0.31468154","40.75126USDT","FILLED"
"2024-05-25 09:18:18","791630366","SEIUSDT","Market","BUY","0","77.4SEI","2024-05-25 09:18:18","77.4SEI","0.5249","40.62726USDT","FILLED"
"2024-05-25 09:18:18","1034112522","IMXUSDT","Market","BUY","0","16.03IMX","2024-05-25 09:18:18","16.03IMX","2.53456307","40.629046USDT","FILLED"
"2024-05-25 09:18:18","1153667606","COTIUSDT","Market","BUY","0","305COTI","2024-05-25 09:18:18","305COTI","0.13313","40.60465USDT","FILLED"
"2024-05-25 09:18:18","1040705082","SKLUSDT","Market","BUY","0","453SKL","2024-05-25 09:18:18","453SKL","0.08971","40.63863USDT","FILLED"
"2024-05-25 09:18:18","1372242334","INJUSDT","Market","BUY","0","1.58INJ","2024-05-25 09:18:18","1.58INJ","25.66","40.5428USDT","FILLED"
"2024-05-25 09:18:18","1361626302","OPUSDT","Market","BUY","0","15.86OP","2024-05-25 09:18:18","15.86OP","2.564","40.66504USDT","FILLED"
"2024-05-25 09:18:17","407317110","VTHOUSDT","Market","BUY","0","12625VTHO","2024-05-25 09:18:17","12625VTHO","0.00322","40.6525USDT","FILLED"
"2024-05-25 09:06:49","1745163126","FETUSDT","Market","BUY","0","4.6FET","2024-05-25 09:06:49","4.6FET","2.328","10.7088USDT","FILLED"
"2024-05-25 09:06:49","3399030126","FILUSDT","Market","BUY","0","1.85FIL","2024-05-25 09:06:49","1.85FIL","5.865","10.85025USDT","FILLED"
"2024-05-25 09:06:48","489205515","BEAMXUSDT","Market","BUY","0","378BEAMX","2024-05-25 09:06:48","378BEAMX","0.028716","10.854648USDT","FILLED"
"2024-05-25 09:06:48","1465038119","XTZUSDT","Market","BUY","0","10.9XTZ","2024-05-25 09:06:48","10.9XTZ","0.993","10.8237USDT","FILLED"
"2024-05-25 09:06:48","3263671251","FTMUSDT","Market","BUY","0","13FTM","2024-05-25 09:06:48","13FTM","0.8187","10.6431USDT","FILLED"
"2024-05-25 09:06:48","776694253","MINAUSDT","Market","BUY","0","13MINA","2024-05-25 09:06:48","13MINA","0.8301","10.7913USDT","FILLED"
"2024-05-25 09:06:48","1538403173","ARBUSDT","Market","BUY","0","9.1ARB","2024-05-25 09:06:48","9.1ARB","1.1917","10.84447USDT","FILLED"
"2024-05-25 09:06:48","1153660951","COTIUSDT","Market","BUY","0","81COTI","2024-05-25 09:06:48","81COTI","0.13361","10.82241USDT","FILLED"
"2024-05-25 09:06:48","1372238372","INJUSDT","Market","BUY","0","0.42INJ","2024-05-25 09:06:48","0.42INJ","25.68","10.7856USDT","FILLED"
"2024-05-25 09:06:47","407316267","VTHOUSDT","Market","BUY","0","3373VTHO","2024-05-25 09:06:47","3373VTHO","0.003219","10.857687USDT","FILLED"
"2024-05-25 09:06:47","1034092255","IMXUSDT","Market","BUY","0","4.28IMX","2024-05-25 09:06:47","4.28IMX","2.5344264","10.847345USDT","FILLED"
"2024-05-25 09:06:47","1361615542","OPUSDT","Market","BUY","0","4.23OP","2024-05-25 09:06:47","4.23OP","2.565","10.84995USDT","FILLED"
"2024-05-25 09:06:47","791622183","SEIUSDT","Market","BUY","0","20.6SEI","2024-05-25 09:06:47","20.6SEI","0.5268","10.85208USDT","FILLED"
