"Date(UTC)","OrderNo","Pair","Type","Side","Order Price","Order Amount","Time","Executed","Average Price","Trading total","Status"
"2023-07-11 00:28:57","4050373871","ADAUSDT","Market","BUY","0","72.5ADA","2023-07-11 00:28:57","72.5ADA","0.2889","20.94525USDT","FILLED"
"2023-07-11 00:21:18","21744120005","BTCUSDT","Market","SELL","0","0.01183BTC","2023-07-11 00:21:18","0.01183BTC","30467.2","360.426976USDT","FILLED"
"2023-07-09 03:07:47","21728700799","BTCUSDT","Market","BUY","0","0.01234BTC","2023-07-09 03:07:47","0.01234BTC","30296","373.85264USDT","FILLED"
"2023-07-09 03:07:30","21728700431","BTCUSDT","Limit","BUY","30295.99","0.01235BTC","2023-07-09 03:07:42","0BTC","0","0USDT","CANCELED"
"2023-07-08 05:46:51","21723576436","BTCUSDT","Market","SELL","0","0.01199BTC","2023-07-08 05:46:51","0.01199BTC","30224.57","362.3925943USDT","FILLED"
"2023-07-08 02:59:46","21722911673","BTCUSDT","Limit","BUY","30360.4","0.012BTC","2023-07-08 02:59:51","0.012BTC","30360.4","364.3248USDT","FILLED"
"2023-07-07 08:28:29","4743935000","BNBUSDT","Market","SELL","0","0.176BNB","2023-07-07 08:28:29","0.176BNB","232.9","40.9904USDT","FILLED"
"2023-07-07 08:28:16","3148484585","BCHUSDT","Market","SELL","0","0.037BCH","2023-07-07 08:28:16","0.037BCH","279.7","10.3489USDT","FILLED"
"2023-07-07 08:28:07","520897301","CAKEUSDT","Market","SELL","0","30.6CAKE","2023-07-07 08:28:07","30.6CAKE","1.46","44.676USDT","FILLED"
"2023-07-07 08:27:58","520897274","CAKEUSDT","Limit","SELL","1.461","30.6CAKE","2023-07-07 08:28:03","0CAKE","0","0USDT","CANCELED"
"2023-07-07 08:25:12","5296679073","XRPUSDT","Market","SELL","0","27XRP","2023-07-07 08:25:12","27XRP","0.4646","12.5442USDT","FILLED"
"2023-07-07 08:25:12","256986724","MINAUSDT","Market","SELL","0","76.4MINA","2023-07-07 08:25:12","76.4MINA","0.451","34.4564USDT","FILLED"
"2023-07-07 08:25:12","4116178976","LINKUSDT","Market","SELL","0","2.51LINK","2023-07-07 08:25:12","2.51LINK","6.103","15.31853USDT","FILLED"
"2023-07-07 08:25:11","3738063728","DOGEUSDT","Market","SELL","0","209DOGE","2023-07-07 08:25:11","209DOGE","0.06521","13.62889USDT","FILLED"
"2023-07-07 08:25:11","13815511449","ETHUSDT","Market","SELL","0","0.0076ETH","2023-07-07 08:25:11","0.0076ETH","1858.42","14.123992USDT","FILLED"
"2023-07-07 08:25:11","2264805883","AVAXUSDT","Market","SELL","0","1.15AVAX","2023-07-07 08:25:11","1.15AVAX","12.5","14.375USDT","FILLED"
"2023-07-07 08:25:11","2921477871","MATICUSDT","Market","SELL","0","21.5MATIC","2023-07-07 08:25:11","21.5MATIC","0.6618","14.2287USDT","FILLED"
"2023-07-07 08:25:11","21715098607","BTCUSDT","Market","SELL","0","0.00206BTC","2023-07-07 08:25:11","0.00206BTC","30044.81","61.8923086USDT","FILLED"
"2023-07-07 08:25:11","323441345","RNDRUSDT","Market","SELL","0","8.71RNDR","2023-07-07 08:25:11","8.71RNDR","1.898","16.53158USDT","FILLED"
"2023-07-07 08:25:11","4046541067","ADAUSDT","Market","SELL","0","49.2ADA","2023-07-07 08:25:11","49.2ADA","0.279","13.7268USDT","FILLED"
"2023-07-07 08:25:11","2269015943","VETUSDT","Market","SELL","0","1035.5VET","2023-07-07 08:25:11","1035.5VET","0.01841","19.063555USDT","FILLED"
"2023-07-07 08:25:11","3850620244","SOLUSDT","Market","SELL","0","0.84SOL","2023-07-07 08:25:11","0.84SOL","19.39","16.2876USDT","FILLED"
"2023-07-07 08:25:11","697576641","HBARUSDT","Market","SELL","0","287HBAR","2023-07-07 08:25:11","287HBAR","0.046","13.202USDT","FILLED"
"2023-07-07 08:25:11","2285725626","ATOMUSDT","Market","SELL","0","1.51ATOM","2023-07-07 08:25:11","1.51ATOM","9.275","14.00525USDT","FILLED"
"2023-07-04 15:37:14","520252611","CAKEUSDT","Limit","BUY","1.57","15.51CAKE","2023-07-04 15:37:14","15.51CAKE","1.569","24.33519USDT","FILLED"
"2023-07-04 15:35:31","8222347","MAVUSDT","Limit","SELL","0.4898","49MAV","2023-07-04 15:35:31","49MAV","0.4921","24.1129USDT","FILLED"
"2023-07-04 07:59:33","722517692","DOTBUSD","Market","SELL","0","1.65DOT","2023-07-04 07:59:33","1.65DOT","5.44161212","8.97866BUSD","FILLED"
"2023-07-04 07:59:09","722517376","DOTBUSD","Limit","SELL","5.45","1.65DOT","2023-07-04 07:59:29","0DOT","0","0BUSD","CANCELED"
"2023-07-04 06:01:19","3138072128","BCHUSDT","Limit","BUY","282.2","0.038BCH","2023-07-04 06:01:19","0.038BCH","281.5","10.697USDT","FILLED"
"2023-07-04 04:32:02","7672976","MAVUSDT","Limit","BUY","0.4421","49MAV","2023-07-04 04:32:02","49MAV","0.4421","21.6629USDT","FILLED"
"2023-07-03 13:35:26","2596780957","FILUSDT","Limit","SELL","4.703","3.54FIL","2023-07-03 13:35:26","3.54FIL","4.71","16.6734USDT","FILLED"
"2023-06-18 15:01:27","5255138659","XRPUSDT","Market","BUY","0","27XRP","2023-06-18 15:01:27","27XRP","0.492","13.284USDT","FILLED"
"2023-06-18 15:01:27","249406649","MINAUSDT","Market","BUY","0","30.7MINA","2023-06-18 15:01:27","30.7MINA","0.429","13.1703USDT","FILLED"
"2023-06-18 15:01:26","2575310862","FILUSDT","Market","BUY","0","3.53FIL","2023-06-18 15:01:26","3.53FIL","3.729","13.16337USDT","FILLED"
"2023-06-18 15:01:26","4086860892","LINKUSDT","Market","BUY","0","2.51LINK","2023-06-18 15:01:26","2.51LINK","5.259","13.20009USDT","FILLED"
"2023-06-18 15:01:26","691463799","HBARUSDT","Market","BUY","0","287HBAR","2023-06-18 15:01:26","287HBAR","0.046","13.202USDT","FILLED"
"2023-06-18 15:01:26","3700407161","DOGEUSDT","Market","BUY","0","209DOGE","2023-06-18 15:01:26","209DOGE","0.06323","13.21507USDT","FILLED"
"2023-06-18 15:01:25","2256400408","VETUSDT","Market","BUY","0","1036.5VET","2023-06-18 15:01:25","1036.5VET","0.01508","15.63042USDT","FILLED"
"2023-06-18 15:01:25","2248165632","AVAXUSDT","Market","BUY","0","1.15AVAX","2023-06-18 15:01:25","1.15AVAX","11.55","13.2825USDT","FILLED"
"2023-06-18 15:01:25","4017541750","ADAUSDT","Market","BUY","0","49.3ADA","2023-06-18 15:01:25","49.3ADA","0.2672","13.17296USDT","FILLED"
"2023-06-18 15:01:25","2256916836","ATOMUSDT","Market","BUY","0","1.51ATOM","2023-06-18 15:01:25","1.51ATOM","8.735","13.18985USDT","FILLED"
"2023-06-18 15:01:24","3812212849","SOLUSDT","Market","BUY","0","0.84SOL","2023-06-18 15:01:24","0.84SOL","15.76","13.2384USDT","FILLED"
"2023-06-18 15:01:24","3440688277","DOTUSDT","Market","BUY","0","2.86DOT","2023-06-18 15:01:24","2.86DOT","4.616","13.20176USDT","FILLED"
"2023-06-18 15:01:24","21494160818","BTCUSDT","Market","BUY","0","0.00067BTC","2023-06-18 15:01:24","0.00067BTC","26543.38","17.7840646USDT","FILLED"
"2023-06-18 15:01:24","2869013715","MATICUSDT","Market","BUY","0","21.5MATIC","2023-06-18 15:01:24","21.5MATIC","0.6125","13.16875USDT","FILLED"
"2023-06-18 15:01:24","296442798","RNDRUSDT","Market","BUY","0","8.72RNDR","2023-06-18 15:01:24","8.72RNDR","2.025","17.658USDT","FILLED"
"2023-06-18 15:01:24","13668095159","ETHUSDT","Market","BUY","0","0.0076ETH","2023-06-18 15:01:24","0.0076ETH","1740.17","13.225292USDT","FILLED"
"2023-06-18 15:00:49","249406574","MINAUSDT","Market","BUY","0","45.8MINA","2023-06-18 15:00:49","45.8MINA","0.429","19.6482USDT","FILLED"
"2023-06-15 13:28:50","4706721497","BNBUSDT","Market","BUY","0","0.067BNB","2023-06-15 13:28:50","0.067BNB","233.8","15.6646USDT","FILLED"
"2023-06-15 13:10:39","3695751115","DOGEUSDT","Market","SELL","0","255DOGE","2023-06-15 13:10:39","255DOGE","0.06122","15.6111USDT","FILLED"
"2023-06-15 13:10:39","4083883714","LINKUSDT","Market","SELL","0","2.96LINK","2023-06-15 13:10:39","2.96LINK","5.261","15.57256USDT","FILLED"
"2023-06-15 13:10:39","5247414566","XRPUSDT","Market","SELL","0","33XRP","2023-06-15 13:10:39","33XRP","0.4811","15.8763USDT","FILLED"
"2023-06-15 13:10:39","2572515538","FILUSDT","Market","SELL","0","4.37FIL","2023-06-15 13:10:39","4.37FIL","3.546","15.49602USDT","FILLED"
"2023-06-15 13:10:39","248678729","MINAUSDT","Market","SELL","0","39.7MINA","2023-06-15 13:10:39","39.7MINA","0.393","15.6021USDT","FILLED"
"2023-06-15 13:10:39","690812979","HBARUSDT","Market","SELL","0","362HBAR","2023-06-15 13:10:39","362HBAR","0.0429","15.5298USDT","FILLED"
"2023-06-15 13:10:38","4013196264","ADAUSDT","Market","SELL","0","60.6ADA","2023-06-15 13:10:38","60.6ADA","0.26","15.756USDT","FILLED"
"2023-06-15 13:10:38","2255228693","VETUSDT","Market","SELL","0","1183VET","2023-06-15 13:10:38","1183VET","0.01524","18.02892USDT","FILLED"
"2023-06-15 13:10:38","2246637615","AVAXUSDT","Market","SELL","0","1.39AVAX","2023-06-15 13:10:38","1.39AVAX","11.25","15.6375USDT","FILLED"
"2023-06-15 13:10:38","2253594117","ATOMUSDT","Market","SELL","0","1.81ATOM","2023-06-15 13:10:38","1.81ATOM","8.581","15.53161USDT","FILLED"
"2023-06-15 13:10:37","3807408682","SOLUSDT","Market","SELL","0","1.06SOL","2023-06-15 13:10:37","1.06SOL","14.53","15.4018USDT","FILLED"
"2023-06-15 13:10:37","2858115820","MATICUSDT","Market","SELL","0","25.4MATIC","2023-06-15 13:10:37","25.4MATIC","0.5994","15.22476USDT","FILLED"
"2023-06-15 13:10:37","292377300","RNDRUSDT","Market","SELL","0","11.8RNDR","2023-06-15 13:10:37","11.8RNDR","1.742","20.5556USDT","FILLED"
"2023-06-15 13:10:37","3438280804","DOTUSDT","Market","SELL","0","3.56DOT","2023-06-15 13:10:37","3.56DOT","4.377","15.58212USDT","FILLED"
"2023-06-15 13:10:36","21462803757","BTCUSDT","Market","SELL","0","0.00083BTC","2023-06-15 13:10:36","0.00083BTC","25030.06","20.7749498USDT","FILLED"
"2023-06-15 13:10:36","13645960624","ETHUSDT","Market","SELL","0","0.0095ETH","2023-06-15 13:10:36","0.0095ETH","1643.8","15.6161USDT","FILLED"
"2023-06-15 11:05:41","4706424355","BNBUSDT","Market","BUY","0","0.11BNB","2023-06-15 11:05:41","0.11BNB","233.3","25.663USDT","FILLED"
"2023-06-15 09:57:36","4083631914","LINKUSDT","Market","BUY","0","2.96LINK","2023-06-15 09:57:36","2.96LINK","5.247","15.53112USDT","FILLED"
"2023-06-15 09:57:36","2572332273","FILUSDT","Market","BUY","0","4.38FIL","2023-06-15 09:57:36","4.38FIL","3.539","15.50082USDT","FILLED"
"2023-06-15 09:57:36","5246897847","XRPUSDT","Market","BUY","0","33XRP","2023-06-15 09:57:36","33XRP","0.474","15.642USDT","FILLED"
"2023-06-15 09:57:36","248647911","MINAUSDT","Market","BUY","0","39.7MINA","2023-06-15 09:57:36","39.7MINA","0.391","15.5227USDT","FILLED"
"2023-06-15 09:57:35","3695410570","DOGEUSDT","Market","BUY","0","255DOGE","2023-06-15 09:57:35","255DOGE","0.06095","15.54225USDT","FILLED"
"2023-06-15 09:57:35","690770031","HBARUSDT","Market","BUY","0","362HBAR","2023-06-15 09:57:35","362HBAR","0.043","15.566USDT","FILLED"
"2023-06-15 09:57:35","2246532076","AVAXUSDT","Market","BUY","0","1.4AVAX","2023-06-15 09:57:35","1.4AVAX","11.09","15.526USDT","FILLED"
"2023-06-15 09:57:35","2255161302","VETUSDT","Market","BUY","0","1184.2VET","2023-06-15 09:57:35","1184.2VET","0.01544","18.284048USDT","FILLED"
"2023-06-15 09:57:34","4012896076","ADAUSDT","Market","BUY","0","60.6ADA","2023-06-15 09:57:34","60.6ADA","0.2558","15.50148USDT","FILLED"
"2023-06-15 09:57:34","2857362831","MATICUSDT","Market","BUY","0","25.4MATIC","2023-06-15 09:57:34","25.4MATIC","0.6115","15.5321USDT","FILLED"
"2023-06-15 09:57:34","3806971724","SOLUSDT","Market","BUY","0","1.06SOL","2023-06-15 09:57:34","1.06SOL","14.7","15.582USDT","FILLED"
"2023-06-15 09:57:34","292111826","RNDRUSDT","Market","BUY","0","11.81RNDR","2023-06-15 09:57:34","11.81RNDR","1.774","20.95094USDT","FILLED"
"2023-06-15 09:57:34","2253362758","ATOMUSDT","Market","BUY","0","1.81ATOM","2023-06-15 09:57:34","1.81ATOM","8.565","15.50265USDT","FILLED"
"2023-06-15 09:57:33","3438081482","DOTUSDT","Market","BUY","0","3.56DOT","2023-06-15 09:57:33","3.56DOT","4.358","15.51448USDT","FILLED"
"2023-06-15 09:57:33","13644803980","ETHUSDT","Market","BUY","0","0.0095ETH","2023-06-15 09:57:33","0.0095ETH","1637.04","15.55188USDT","FILLED"
"2023-06-15 09:57:33","21460899961","BTCUSDT","Market","BUY","0","0.00084BTC","2023-06-15 09:57:33","0.00084BTC","24951.6","20.959344USDT","FILLED"
"2023-06-10 05:53:16","246849434","MINAUSDT","Market","SELL","0","37.6MINA","2023-06-10 05:53:16","37.6MINA","0.381","14.3256USDT","FILLED"
"2023-06-10 05:53:16","4075734989","LINKUSDT","Market","SELL","0","3.07LINK","2023-06-10 05:53:16","3.07LINK","5.086","15.61402USDT","FILLED"
"2023-06-10 05:53:16","2564267519","FILUSDT","Market","SELL","0","4.39FIL","2023-06-10 05:53:16","4.39FIL","3.116","13.67924USDT","FILLED"
"2023-06-10 05:53:16","5227978409","XRPUSDT","Market","SELL","0","38XRP","2023-06-10 05:53:16","38XRP","0.4798","18.2324USDT","FILLED"
"2023-06-10 05:53:15","2253127712","VETUSDT","Market","SELL","0","1174.8VET","2023-06-10 05:53:15","1174.8VET","0.0142","16.68216USDT","FILLED"
"2023-06-10 05:53:15","4000508546","ADAUSDT","Market","SELL","0","53.9ADA","2023-06-10 05:53:15","53.9ADA","0.2434","13.11926USDT","FILLED"
"2023-06-10 05:53:15","2242430690","AVAXUSDT","Market","SELL","0","1.33AVAX","2023-06-10 05:53:15","1.33AVAX","11.04","14.6832USDT","FILLED"
"2023-06-10 05:53:15","689408574","HBARUSDT","Market","SELL","0","384HBAR","2023-06-10 05:53:15","384HBAR","0.0422","16.2048USDT","FILLED"
"2023-06-10 05:53:15","3685929908","DOGEUSDT","Market","SELL","0","279DOGE","2023-06-10 05:53:15","279DOGE","0.06068","16.92972USDT","FILLED"
"2023-06-10 05:53:15","2245930169","ATOMUSDT","Market","SELL","0","1.9ATOM","2023-06-10 05:53:15","1.9ATOM","7.901","15.0119USDT","FILLED"
"2023-06-10 05:53:14","21399638883","BTCUSDT","Market","SELL","0","0.00097BTC","2023-06-10 05:53:14","0.00097BTC","25497.51","24.7325847USDT","FILLED"
"2023-06-10 05:53:14","2837739681","MATICUSDT","Market","SELL","0","23MATIC","2023-06-10 05:53:14","23MATIC","0.5957","13.7011USDT","FILLED"
"2023-06-10 05:53:14","3794503601","SOLUSDT","Market","SELL","0","0.98SOL","2023-06-10 05:53:14","0.98SOL","14.33","14.0434USDT","FILLED"
"2023-06-10 05:53:14","13602279939","ETHUSDT","Market","SELL","0","0.0105ETH","2023-06-10 05:53:14","0.0105ETH","1749.28","18.36744USDT","FILLED"
"2023-06-10 05:53:14","3432624120","DOTUSDT","Market","SELL","0","3.67DOT","2023-06-10 05:53:14","3.67DOT","4.304","15.79568USDT","FILLED"
"2023-06-10 05:53:14","283739192","RNDRUSDT","Market","SELL","0","9.16RNDR","2023-06-10 05:53:14","9.16RNDR","2.066","18.92456USDT","FILLED"
"2023-06-06 13:59:18","245443772","MINAUSDT","Market","BUY","0","37.6MINA","2023-06-06 13:59:18","37.6MINA","0.5","18.8USDT","FILLED"
"2023-06-06 13:59:18","688378573","HBARUSDT","Market","BUY","0","385HBAR","2023-06-06 13:59:18","385HBAR","0.0485","18.6725USDT","FILLED"
"2023-06-06 13:59:18","4071514920","LINKUSDT","Market","BUY","0","3.07LINK","2023-06-06 13:59:18","3.07LINK","6.135","18.83445USDT","FILLED"
"2023-06-06 13:59:18","3679174164","DOGEUSDT","Market","BUY","0","279DOGE","2023-06-06 13:59:18","279DOGE","0.06774","18.89946USDT","FILLED"
"2023-06-06 13:59:18","2559778337","FILUSDT","Market","BUY","0","4.39FIL","2023-06-06 13:59:18","4.39FIL","4.256","18.68384USDT","FILLED"
"2023-06-06 13:59:18","5217744231","XRPUSDT","Market","BUY","0","38XRP","2023-06-06 13:59:18","38XRP","0.5061","19.2318USDT","FILLED"
"2023-06-06 13:59:17","277598213","RNDRUSDT","Market","BUY","0","9.17RNDR","2023-06-06 13:59:17","9.17RNDR","2.372","21.75124USDT","FILLED"
"2023-06-06 13:59:17","2239600802","AVAXUSDT","Market","BUY","0","1.33AVAX","2023-06-06 13:59:17","1.33AVAX","14.06","18.6998USDT","FILLED"
"2023-06-06 13:59:17","2251534677","VETUSDT","Market","BUY","0","1176VET","2023-06-06 13:59:17","1176VET","0.01843","21.67368USDT","FILLED"
"2023-06-06 13:59:17","2241025803","ATOMUSDT","Market","BUY","0","1.9ATOM","2023-06-06 13:59:17","1.9ATOM","9.967","18.9373USDT","FILLED"
"2023-06-06 13:59:17","3993798388","ADAUSDT","Market","BUY","0","54ADA","2023-06-06 13:59:17","54ADA","0.3444","18.5976USDT","FILLED"
"2023-06-06 13:59:16","13574889389","ETHUSDT","Market","BUY","0","0.0105ETH","2023-06-06 13:59:16","0.0105ETH","1817.44","19.08312USDT","FILLED"
"2023-06-06 13:59:16","3787655502","SOLUSDT","Market","BUY","0","0.98SOL","2023-06-06 13:59:16","0.98SOL","19.76","19.3648USDT","FILLED"
"2023-06-06 13:59:16","2828596237","MATICUSDT","Market","BUY","0","23.1MATIC","2023-06-06 13:59:16","23.1MATIC","0.8063","18.62553USDT","FILLED"
"2023-06-06 13:59:16","3429241486","DOTUSDT","Market","BUY","0","3.68DOT","2023-06-06 13:59:16","3.68DOT","5.065","18.6392USDT","FILLED"
"2023-06-06 13:59:15","21351874366","BTCUSDT","Market","BUY","0","0.00097BTC","2023-06-06 13:59:15","0.00097BTC","25732.11","24.9601467USDT","FILLED"
"2023-06-06 13:07:32","2559697811","FILUSDT","Market","SELL","0","4.45FIL","2023-06-06 13:07:32","4.45FIL","4.183","18.61435USDT","FILLED"
"2023-06-06 13:07:32","688358623","HBARUSDT","Market","SELL","0","389HBAR","2023-06-06 13:07:32","389HBAR","0.0478","18.5942USDT","FILLED"
"2023-06-06 13:07:32","245420655","MINAUSDT","Market","SELL","0","37.6MINA","2023-06-06 13:07:32","37.6MINA","0.493","18.5368USDT","FILLED"
"2023-06-06 13:07:32","4071436778","LINKUSDT","Market","SELL","0","3.09LINK","2023-06-06 13:07:32","3.09LINK","6.079","18.78411USDT","FILLED"
"2023-06-06 13:07:32","5217559533","XRPUSDT","Market","SELL","0","41XRP","2023-06-06 13:07:32","41XRP","0.4997","20.4877USDT","FILLED"
"2023-06-06 13:07:31","2251501755","VETUSDT","Market","SELL","0","1188.8VET","2023-06-06 13:07:31","1188.8VET","0.01825","21.6956USDT","FILLED"
"2023-06-06 13:07:31","2828436140","MATICUSDT","Market","SELL","0","22.9MATIC","2023-06-06 13:07:31","22.9MATIC","0.7961","18.23069USDT","FILLED"
"2023-06-06 13:07:31","2239526477","AVAXUSDT","Market","SELL","0","1.35AVAX","2023-06-06 13:07:31","1.35AVAX","13.88","18.738USDT","FILLED"
"2023-06-06 13:07:31","3787534380","SOLUSDT","Market","SELL","0","0.96SOL","2023-06-06 13:07:31","0.96SOL","19.41","18.6336USDT","FILLED"
"2023-06-06 13:07:31","3993662505","ADAUSDT","Market","SELL","0","53.6ADA","2023-06-06 13:07:31","53.6ADA","0.347","18.5992USDT","FILLED"
"2023-06-06 13:07:31","2240946854","ATOMUSDT","Market","SELL","0","1.91ATOM","2023-06-06 13:07:31","1.91ATOM","9.879","18.86889USDT","FILLED"
"2023-06-06 13:07:31","3678991467","DOGEUSDT","Market","SELL","0","283DOGE","2023-06-06 13:07:31","283DOGE","0.06617","18.72611USDT","FILLED"
"2023-06-06 13:07:31","277509277","RNDRUSDT","Market","SELL","0","9.27RNDR","2023-06-06 13:07:31","9.27RNDR","2.299","21.31173USDT","FILLED"
"2023-06-06 13:07:30","13574283968","ETHUSDT","Market","SELL","0","0.0109ETH","2023-06-06 13:07:30","0.0109ETH","1804.39","19.667851USDT","FILLED"
"2023-06-06 13:07:30","3429172652","DOTUSDT","Market","SELL","0","3.74DOT","2023-06-06 13:07:30","3.74DOT","5.019","18.77106USDT","FILLED"
"2023-06-06 13:07:30","21350923689","BTCUSDT","Market","SELL","0","0.00099BTC","2023-06-06 13:07:30","0.00099BTC","25521.25","25.2660375USDT","FILLED"
"2023-06-06 09:30:09","245371915","MINAUSDT","Market","BUY","0","37.7MINA","2023-06-06 09:30:09","37.7MINA","0.503","18.9631USDT","FILLED"
"2023-06-06 09:30:09","688315794","HBARUSDT","Market","BUY","0","389HBAR","2023-06-06 09:30:09","389HBAR","0.0489","19.0221USDT","FILLED"
"2023-06-06 09:30:09","2239412017","AVAXUSDT","Market","BUY","0","1.35AVAX","2023-06-06 09:30:09","1.35AVAX","14.1","19.035USDT","FILLED"
"2023-06-06 09:30:09","2559550845","FILUSDT","Market","BUY","0","4.46FIL","2023-06-06 09:30:09","4.46FIL","4.238","18.90148USDT","FILLED"
"2023-06-06 09:30:09","3678800729","DOGEUSDT","Market","BUY","0","284DOGE","2023-06-06 09:30:09","284DOGE","0.06662","18.92008USDT","FILLED"
"2023-06-06 09:30:09","2240787274","ATOMUSDT","Market","BUY","0","1.91ATOM","2023-06-06 09:30:09","1.91ATOM","9.9995288","19.0991USDT","FILLED"
"2023-06-06 09:30:09","2251443197","VETUSDT","Market","BUY","0","1190VET","2023-06-06 09:30:09","1190VET","0.01854","22.0626USDT","FILLED"
"2023-06-06 09:30:09","5217145082","XRPUSDT","Market","BUY","0","40XRP","2023-06-06 09:30:09","40XRP","0.5093","20.372USDT","FILLED"
"2023-06-06 09:30:09","4071257748","LINKUSDT","Market","BUY","0","3.1LINK","2023-06-06 09:30:09","3.1LINK","6.11","18.941USDT","FILLED"
"2023-06-06 09:30:08","277251996","RNDRUSDT","Market","BUY","0","9.28RNDR","2023-06-06 09:30:08","9.28RNDR","2.381","22.09568USDT","FILLED"
"2023-06-06 09:30:08","3993483395","ADAUSDT","Market","BUY","0","53.6ADA","2023-06-06 09:30:08","53.6ADA","0.3534","18.94224USDT","FILLED"
"2023-06-06 09:30:08","3429039210","DOTUSDT","Market","BUY","0","3.74DOT","2023-06-06 09:30:08","3.74DOT","5.075","18.9805USDT","FILLED"
"2023-06-06 09:30:08","2828121889","MATICUSDT","Market","BUY","0","22.9MATIC","2023-06-06 09:30:08","22.9MATIC","0.8277","18.95433USDT","FILLED"
"2023-06-06 09:30:08","21349070396","BTCUSDT","Market","BUY","0","0.00099BTC","2023-06-06 09:30:08","0.00099BTC","25734.71","25.4773629USDT","FILLED"
"2023-06-06 09:30:08","13573056319","ETHUSDT","Market","BUY","0","0.0108ETH","2023-06-06 09:30:08","0.0108ETH","1817.45","19.62846USDT","FILLED"
"2023-06-06 09:30:08","3787316642","SOLUSDT","Market","BUY","0","0.96SOL","2023-06-06 09:30:08","0.96SOL","20.08","19.2768USDT","FILLED"
"2023-06-06 09:27:33","2828119224","MATICUSDT","Market","SELL","0","16.9MATIC","2023-06-06 09:27:33","16.9MATIC","0.827","13.9763USDT","FILLED"
"2023-06-06 09:27:33","277250408","RNDRUSDT","Market","SELL","0","6.96RNDR","2023-06-06 09:27:33","6.96RNDR","2.376","16.53696USDT","FILLED"
"2023-06-06 09:27:33","3429038861","DOTUSDT","Market","SELL","0","2.75DOT","2023-06-06 09:27:33","2.75DOT","5.073","13.95075USDT","FILLED"
"2023-06-06 09:27:33","21349054822","BTCUSDT","Market","SELL","0","0.0008BTC","2023-06-06 09:27:33","0.0008BTC","25717.59","20.574072USDT","FILLED"
"2023-06-06 09:27:33","3993482475","ADAUSDT","Market","SELL","0","47.3ADA","2023-06-06 09:27:33","47.3ADA","0.3531","16.70163USDT","FILLED"
"2023-06-06 09:27:33","3787315206","SOLUSDT","Market","SELL","0","0.7SOL","2023-06-06 09:27:33","0.7SOL","20.07","14.049USDT","FILLED"
"2023-06-06 09:22:10","277247586","RNDRUSDT","Market","BUY","0","6.97RNDR","2023-06-06 09:22:10","6.97RNDR","2.376","16.56072USDT","FILLED"
"2023-06-06 09:22:10","3993480517","ADAUSDT","Market","BUY","0","46.9ADA","2023-06-06 09:22:10","46.9ADA","0.353","16.5557USDT","FILLED"
"2023-06-06 09:22:09","2828115544","MATICUSDT","Market","BUY","0","16.7MATIC","2023-06-06 09:22:09","16.7MATIC","0.8282","13.83094USDT","FILLED"
"2023-06-06 09:22:09","3429036854","DOTUSDT","Market","BUY","0","2.72DOT","2023-06-06 09:22:09","2.72DOT","5.073","13.79856USDT","FILLED"
"2023-06-06 09:22:09","3787313184","SOLUSDT","Market","BUY","0","0.69SOL","2023-06-06 09:22:09","0.69SOL","20.07","13.8483USDT","FILLED"
"2023-06-05 16:38:49","59499173","PEPEUSDT","Market","SELL","0","23273979PEPE","2023-06-05 16:38:49","23273979PEPE","0.00000104","24.20493816USDT","FILLED"
"2023-06-05 16:36:32","59496201","PEPEUSDT","Limit","SELL","0.00000105","23273979PEPE","2023-06-05 16:37:59","0PEPE","0","0USDT","CANCELED"
"2023-05-28 12:48:59","37486971","MULTIUSDT","Market","SELL","0","5.14MULTI","2023-05-28 12:48:59","5.14MULTI","4.35","22.359USDT","FILLED"
"2023-05-28 12:48:48","37486765","MULTIUSDT","Limit","SELL","4.49","5.14MULTI","2023-05-28 12:48:51","0MULTI","0","0USDT","CANCELED"
"2023-05-25 06:43:15","21243947471","BTCUSDT","Market","SELL","0","0.00091BTC","2023-05-25 06:43:15","0.00091BTC","26256.53","23.8934423USDT","FILLED"
"2023-05-19 06:28:10","21190192135","BTCUSDT","Market","BUY","0","0.00037BTC","2023-05-19 06:28:10","0.00037BTC","26902.08","9.9537696USDT","FILLED"
"2023-04-27 14:33:31","504710590","CAKEUSDT","Market","SELL","0","17.2CAKE","2023-04-27 14:33:31","17.2CAKE","2.595","44.634USDT","FILLED"
"2023-04-27 13:48:59","504696421","CAKEUSDT","Limit","SELL","2.578","17.2CAKE","2023-04-27 13:49:04","0CAKE","0","0USDT","CANCELED"
"2023-04-24 15:24:02","502846465","CAKEUSDT","Market","BUY","0","17.21CAKE","2023-04-24 15:24:02","17.21CAKE","2.905","49.99505USDT","FILLED"
"2023-04-24 15:23:14","502846024","CAKEUSDT","Limit","BUY","2.901","17.23CAKE","2023-04-24 15:23:17","0CAKE","0","0USDT","CANCELED"
"2023-04-24 08:31:10","229641954","MINAUSDT","Market","SELL","0","32.5MINA","2023-04-24 08:31:10","32.5MINA","0.658","21.385USDT","FILLED"
"2023-04-24 08:31:10","3455339488","LTCUSDT","Market","SELL","0","0.254LTC","2023-04-24 08:31:10","0.254LTC","86.92","22.07768USDT","FILLED"
"2023-04-24 08:31:10","2186150224","ATOMUSDT","Market","SELL","0","2.44ATOM","2023-04-24 08:31:10","2.44ATOM","10.734","26.19096USDT","FILLED"
